"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Malignant neoplasms","134.4","134.37860","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Diarrhoeal diseases","5.1","5.08516","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Injuries","12.2","12.17302","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Bladder cancer","47.6","47.57426","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Tetanus","0.0","0.02057","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Cervix uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Asthma","0.3","0.28489","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Upper respiratory infections","1.6","1.62134","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Maternal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Parkinson's disease","0.0","0.03432","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Chagas disease","3.2","3.18070","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Noncommunicable diseases","43.8","43.81610","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Collective violence and legal intervention","1.0","1.01975","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Congenital heart anomalies","0.6","0.58380","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Other neonatal conditions","2.3","2.25710","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Drug use disorders","0.5","0.46426","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Other mental and behavioural disorders","0.0","0.01976","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Unintentional injuries","210.6","210.55783","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Melanoma and other skin cancers","1.1","1.08005","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Glaucoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Fire, heat and hot substances","1.6","1.59600","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Breast cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Infectious and parasitic diseases","9.4","9.43574","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Anxiety disorders","0.0","0.00031","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Alzheimer's disease and other dementias","1.0","1.04567","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Endocrine, blood, immune disorders","6.5","6.52966","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Cardiomyopathy, myocarditis, endocarditis","0.5","0.46807","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Other circulatory diseases","15.8","15.76154","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Trypanosomiasis","0.0","0.02335","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Neurological conditions","9.7","9.73833","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Road injury","28.5","28.47978","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Trachea, bronchus, lung cancers","0.0","0.01170","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Leukaemia","3.2","3.23309","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Lower respiratory infections","5.0","4.99890","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Back and neck pain","0.0","0.01881","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Digestive diseases","209.8","209.83510","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Other neoplasms","2.7","2.66392","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Cervix uteri cancer","26.8","26.78171","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Iodine deficiency","0.0","0.01570","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Diabetes mellitus","89.4","89.35263","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Endocrine, blood, immune disorders","29.3","29.25471","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Intestinal nematode infections","0.0","0.01837","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Tuberculosis","0.2","0.18504","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Other genitourinary diseases","0.7","0.71635","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Trichomoniasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Acute hepatitis C","0.0","0.00268","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Anxiety disorders","0.0","0.00287","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Appendicitis","0.2","0.23971","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Childhood-cluster diseases","0.1","0.14249","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Acute hepatitis B","0.1","0.13826","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Mouth and oropharynx cancers","2.6","2.58877","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Endocrine, blood, immune disorders","9.5","9.51203","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Drug use disorders","0.9","0.87147","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Rheumatoid arthritis","5.0","4.95260","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","STDs excluding HIV","0.1","0.12702","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Upper respiratory infections","0.0","0.01006","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Chagas disease","2.1","2.10423","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Upper respiratory infections","0.1","0.09566","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Idiopathic intellectual disability","0.0","0.01908","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Congenital heart anomalies","0.4","0.44610","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Road injury","32.5","32.51544","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Other malignant neoplasms","2.2","2.21874","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Hookworm disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Unintentional injuries","43.1","43.14535","","",""
