"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Alzheimer's disease and other dementias","0.2","0.15190","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Urolithiasis","0.8","0.76646","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Ovary cancer","3.3","3.32677","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Neural tube defects","0.1","0.14487","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","All Causes","9254.0","9254.04297","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Syphilis","0.1","0.11736","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","STDs excluding HIV","1.6","1.64269","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","All Causes","137.9","137.88811","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Nutritional deficiencies","2.9","2.89706","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Mental and behavioral disorders","3.9","3.85909","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Other genitourinary diseases","6.1","6.07653","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Whooping cough","0.9","0.91133","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Tetanus","0.8","0.78350","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Alcohol use disorders","1.4","1.44372","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Acute hepatitis C","2.3","2.30650","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Unintentional injuries","426.3","426.32181","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Hookworm disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Schizophrenia","0.3","0.26234","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Childhood-cluster diseases","1.2","1.18503","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Skin diseases","0.4","0.44220","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Self-harm","14.6","14.63720","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Mouth and oropharynx cancers","0.1","0.09304","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Other malignant neoplasms","5.7","5.68916","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Other chromosomal anomalies","0.0","0.04865","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Liver cancer","8.0","8.01777","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Leprosy","2.2","2.17436","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Oesophagus cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Chagas disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Whooping cough","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Intentional injuries","30.4","30.37288","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Rheumatic heart disease","3.0","2.99606","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Iron-deficiency anaemia","2.2","2.21785","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Digestive diseases","38.3","38.32501","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Stroke","371.6","371.58340","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Dental caries","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Acute hepatitis C","1.8","1.78568","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Malaria","2.2","2.23514","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Colon and rectum cancers","42.5","42.49968","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Alcohol use disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Schistosomiasis","1.2","1.17274","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Appendicitis","0.7","0.70545","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Liver cancer","0.3","0.29123","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Eating disorders","0.1","0.06995","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Self-harm","12.2","12.18582","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Schizophrenia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Sense organ diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Other digestive diseases","3.9","3.92164","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Rabies","0.7","0.68530","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Diarrhoeal diseases","90.1","90.10185","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Other mental and behavioural disorders","0.1","0.08603","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Interpersonal violence","9.4","9.41147","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","HIV/AIDS","2.1","2.08053","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Sense organ diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Epilepsy","4.1","4.09260","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","All Causes","837.4","837.43213","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Oesophagus cancer","5.1","5.13843","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Other digestive diseases","133.2","133.23270","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Other STDs","0.0","0.04365","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Oesophagus cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Dental caries","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Other genitourinary diseases","2.4","2.35245","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Peptic ulcer disease","8.7","8.68448","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Congenital heart anomalies","0.2","0.21742","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Mouth and oropharynx cancers","21.0","20.96015","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Meningitis","5.3","5.34485","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Ischaemic heart disease","4.2","4.21844","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Upper respiratory infections","0.0","0.04039","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Malignant neoplasms","377.6","377.56360","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Fire, heat and hot substances","7.2","7.22942","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Melanoma and other skin cancers","5.8","5.82368","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Respiratory diseases","258.9","258.88470","","",""
